# 0 [K coefficient in SI units, i.e. in W/m/K]
# Mu(eV) T(K) N(#carriers) K_xx K_xy K_xz K_yy K_yz K_zz
# T(K) = 300.000 Npoints =     301 V(cm^3) =  1.145E-21
  -3.970   300.000   -1.001E-03    5.2499149E-01   -8.8991688E-06    2.3341622E-10    5.2498121E-01   -4.0429491E-10    1.5135367E-01
  -3.960   300.000   -1.265E-03    6.2358794E-01   -1.2231790E-05    2.8990519E-10    6.2357381E-01   -5.0213807E-10    1.7771889E-01
  -3.950   300.000   -1.580E-03    7.3402637E-01   -1.6771747E-05    3.5688665E-10    7.3400701E-01   -6.1815497E-10    2.0884946E-01
  -3.940   300.000   -1.955E-03    8.5440306E-01   -2.2937045E-05    4.6772073E-10    8.5437657E-01   -8.1012706E-10    2.4532799E-01
  -3.930   300.000   -2.401E-03    9.8540715E-01   -3.1281081E-05    6.3322907E-10    9.8537103E-01   -1.0967981E-09    2.8762940E-01
  -3.920   300.000   -2.928E-03    1.1319290E+00   -4.2531912E-05    8.2794563E-10    1.1318799E+00   -1.4340597E-09    3.3623336E-01
  -3.910   300.000   -3.549E-03    1.3020917E+00   -5.7640577E-05    9.9739357E-10    1.3020251E+00   -1.7275552E-09    3.9171845E-01
  -3.900   300.000   -4.275E-03    1.5035781E+00   -7.7839250E-05    1.0830858E-09    1.5034882E+00   -1.8759823E-09    4.5473399E-01
  -3.890   300.000   -5.118E-03    1.7395129E+00   -1.0470921E-04    1.0490006E-09    1.7393919E+00   -1.8169493E-09    5.2586856E-01
  -3.880   300.000   -6.093E-03    2.0070784E+00   -1.4025699E-04    8.9413356E-10    2.0069164E+00   -1.5487162E-09    6.0555573E-01
  -3.870   300.000   -7.219E-03    2.2999371E+00   -1.8699448E-04    6.4975866E-10    2.2997212E+00   -1.1254515E-09    6.9415473E-01
  -3.860   300.000   -8.515E-03    2.6123299E+00   -2.4801418E-04    3.7024626E-10    2.6120436E+00   -6.4132724E-10    7.9220929E-01
  -3.850   300.000   -1.000E-02    2.9418663E+00   -3.2704396E-04    1.2376698E-10    2.9414887E+00   -2.1441864E-10    9.0071325E-01
  -3.840   300.000   -1.170E-02    3.2904411E+00   -4.2845539E-04   -1.7150913E-11    3.2899464E+00    2.9651584E-11    1.0211931E+00
  -3.830   300.000   -1.363E-02    3.6654249E+00   -5.5718537E-04    1.2422553E-11    3.6647815E+00   -2.1578602E-11    1.1556217E+00
  -3.820   300.000   -1.580E-02    4.0820356E+00   -7.1851221E-04    2.5255450E-10    4.0812060E+00   -4.3750774E-10    1.3063567E+00
  -3.810   300.000   -1.824E-02    4.5629664E+00   -9.1760774E-04    6.9473457E-10    4.5619068E+00   -1.2033959E-09    1.4762524E+00
  -3.800   300.000   -2.094E-02    5.1298981E+00   -1.1587739E-03    1.2620356E-09    5.1285601E+00   -2.1860017E-09    1.6688419E+00
  -3.790   300.000   -2.392E-02    5.7888874E+00   -1.4442856E-03    1.8148806E-09    5.7872197E+00   -3.1435703E-09    1.8882744E+00
  -3.780   300.000   -2.719E-02    6.5214061E+00   -1.7728407E-03    2.1902088E-09    6.5193590E+00   -3.7936712E-09    2.1388450E+00
  -3.770   300.000   -3.076E-02    7.2917378E+00   -2.1378166E-03    2.2564888E-09    7.2892692E+00   -3.9084847E-09    2.4243258E+00
  -3.760   300.000   -3.468E-02    8.0677467E+00   -2.5259059E-03    1.9690025E-09    8.0648301E+00   -3.4105562E-09    2.7474325E+00
  -3.750   300.000   -3.898E-02    8.8397767E+00   -2.9171884E-03    1.4218817E-09    8.8364082E+00   -2.4629275E-09    3.1095572E+00
  -3.740   300.000   -4.373E-02    9.6234831E+00   -3.2879701E-03    8.7040634E-10    9.6196865E+00   -1.5077572E-09    3.5106616E+00
  -3.730   300.000   -4.897E-02    1.0445448E+01   -3.6170697E-03    6.7091344E-10    1.0441271E+01   -1.1622407E-09    3.9492019E+00
  -3.720   300.000   -5.476E-02    1.1325404E+01   -3.8941185E-03    1.1305983E-09    1.1320907E+01   -1.9584564E-09    4.4220516E+00
  -3.710   300.000   -6.114E-02    1.2271562E+01   -4.1256876E-03    2.3502781E-09    1.2266798E+01   -4.0710249E-09    4.9244979E+00
